emp_no,first_name,last_name,title,from_date,salary
19268,Adit,Papastamatiou,Senior Engineer,1986-05-10,40000
270103,Edwin,Melski,Engineer,1986-05-10,53869
235062,Takahito,Mapelli,Engineer,1986-05-10,41653
99369,Marke,Krohn,Staff,1986-05-10,53308
479189,Arnould,Dulin,Staff,1986-05-10,40000
85111,Sastry,Kavraki,Staff,1986-05-10,92172
488249,Macha,Ciolek,Staff,1986-05-10,50257
61006,Garnik,Schonegge,Engineer,1986-05-09,56458
415921,Fayez,Lambe,Staff,1986-05-09,40000
445682,Jongsuk,Peha,Staff,1986-05-09,50858
428447,Palash,Gulak,Technique Leader,1986-05-09,53691
274342,Mihalis,Baca,Staff,1986-05-09,84500
274574,Chirstian,Bharadwaj,Staff,1986-05-09,82083
267356,JoAnne,Sury,Engineer,1986-05-09,63968
86405,Sreekrishna,Bale,Engineer,1986-05-09,40000
408626,Jianhua,Swan,Engineer,1986-05-09,40000
261615,Faiza,Nittel,Staff,1986-05-09,50486
434391,Ulf,Schahn,Senior Engineer,1986-05-09,52690
440614,Naftali,McConalogue,Senior Engineer,1986-05-09,51828
70659,Kauko,Domenig,Senior Staff,1986-05-08,72170
478325,Roddy,Haddadi,Engineer,1986-05-08,40000
261978,Mahendra,Willoner,Engineer,1986-05-08,40000
245352,Randi,Mattern,Senior Staff,1986-05-08,87975
270973,Malu,Kalloufi,Engineer,1986-05-08,59700
51646,Maren,Hellwagner,Engineer,1986-05-08,40000
67483,Oguz,Chartres,Engineer,1986-05-08,66835
298087,Huican,Pluym,Engineer,1986-05-08,47091
455769,KayLiang,Braunmuhl,Senior Staff,1986-05-08,83820
73539,Renee,Serot,Assistant Engineer,1986-05-08,49459
456101,Masako,Krone,Engineer,1986-05-08,40000
446888,Ishfaq,Iisaku,Staff,1986-05-08,53533
409726,Kyoichi,Makrucki,Engineer,1986-05-08,40000
208435,Arfst,Toyoshima,Senior Staff,1986-05-08,76615
52098,Martine,Delaune,Engineer,1986-05-08,65970
470808,Werner,Dulay,Engineer,1986-05-08,40714
416606,Salvador,Sadowsky,Senior Staff,1986-05-08,79791
11027,Remzi,Cappello,Assistant Engineer,1986-05-07,40000
259663,Masaki,Casley,Engineer,1986-05-07,42397
400667,Remmert,Uludag,Engineer,1986-05-07,67004
250816,Kazuhide,Ambroszkiewicz,Staff,1986-05-07,40344
54207,Radhika,Bhattacharjee,Technique Leader,1986-05-07,40000
424659,Mohd,Gyorkos,Senior Engineer,1986-05-07,40000
223927,Bernice,Furudate,Assistant Engineer,1986-05-07,40000
405732,Hidekazu,Schurmann,Staff,1986-05-07,41359
109675,Peer,McConalogue,Staff,1986-05-07,40000
420358,Huei,Ressouche,Staff,1986-05-07,54940
461318,Fatemeh,Aamodt,Staff,1986-05-07,54091
473605,Nectarios,Monarch,Engineer,1986-05-07,57686
485387,Hatim,Wendorf,Technique Leader,1986-05-06,40000
253070,Zhiguo,Gaughan,Senior Staff,1986-05-06,70352
31340,Gennady,Marrakchi,Senior Engineer,1986-05-06,47817
466070,Xiaoqiu,Ranta,Engineer,1986-05-06,46974
65487,Shalesh,Cools,Staff,1986-05-06,54436
421162,Krister,Cherinka,Senior Engineer,1986-05-06,40000
425438,Uma,Kleiser,Engineer,1986-05-06,44960
298365,Mabhin,Ananiadou,Engineer,1986-05-06,47890
106447,Tadanori,Herber,Staff,1986-05-06,49865
36959,Morrie,Jenevein,Staff,1986-05-06,58965
246622,Shigeu,Valette,Staff,1986-05-06,40000
407733,Susumu,Valtorta,Engineer,1986-05-06,40000
108081,Lucien,Dulli,Staff,1986-05-06,40000
11050,Elvis,Katiyar,Staff,1986-05-06,52251
19644,Jackson,Isaac,Senior Engineer,1986-05-06,53423
245835,Peternela,Back,Staff,1986-05-05,65441
205529,Troy,Karner,Technique Leader,1986-05-05,40000
14693,Brewster,Stranks,Staff,1986-05-05,59960
480328,Larisa,Tempesti,Engineer,1986-05-05,40000
22855,Shalesh,Thimonier,Technique Leader,1986-05-05,46111
251709,Dmitry,Lorin,Staff,1986-05-05,40000
253445,Deniz,Maliniak,Engineer,1986-05-05,40000
212911,Chiranjit,Griswold,Engineer,1986-05-05,54019
210341,Tesuro,Ranon,Staff,1986-05-05,76767
421930,Chiradeep,Mateescu,Staff,1986-05-05,78563
270409,Yuchang,Merlo,Senior Engineer,1986-05-05,43933
45204,Alexius,Candan,Engineer,1986-05-05,43238
203953,Lucian,Pokrovskii,Staff,1986-05-05,72418
474981,Baoqiu,Danner,Engineer,1986-05-05,49225
214876,Shuho,Domenig,Staff,1986-05-04,40000
18671,Shan,Nastansky,Senior Engineer,1986-05-04,55188
495844,Fumiko,Impagliazzo,Staff,1986-05-04,69457
487265,Ramzi,Sidhu,Staff,1986-05-04,40000
463388,Udaiprakash,Wrigley,Senior Staff,1986-05-04,40000
446071,Rasiah,Danner,Staff,1986-05-04,68423
437553,Zeljko,Baranowski,Staff,1986-05-04,48955
276314,Evgueni,Demke,Engineer,1986-05-04,66611
413278,Utz,Felder,Engineer,1986-05-04,40000
481202,Bedir,Boguraev,Staff,1986-05-04,77107
274980,Sahrah,Slobodova,Staff,1986-05-04,63838
459332,Krassimir,Luan,Staff,1986-05-04,63351
39220,Dinah,Showalter,Engineer,1986-05-04,46193
216703,Visit,Zolotykh,Engineer,1986-05-04,61810
206000,Atreye,Schapire,Staff,1986-05-03,74177
272654,Piyush,Uehara,Senior Engineer,1986-05-03,48448
105662,Jinpo,Hoogerwoord,Staff,1986-05-03,45070
481005,Remko,Zeilberger,Staff,1986-05-03,40000
418561,Younwoo,Andreotta,Staff,1986-05-03,45156
286165,Ghassan,Maierhofer,Staff,1986-05-03,40000
470511,Uno,Kawashima,Senior Engineer,1986-05-03,40000
223016,Gro,Chaudhuri,Senior Engineer,1986-05-03,40000
11459,Duke,Suomi,Staff,1986-05-03,40000
410706,Dhritiman,Dymetman,Engineer,1986-05-03,50258
37777,Gaurav,Vidal,Engineer,1986-05-03,58844
400267,Shaleah,Sadowski,Engineer,1986-05-03,40000
77601,Frederique,Toyoshima,Staff,1986-05-03,47218
437267,Seongbae,Dengi,Technique Leader,1986-05-02,59763
246739,Takahito,Llado,Staff,1986-05-02,59226
65715,Nevin,Gniady,Engineer,1986-05-02,47221
471304,Shrikanth,Barvinok,Engineer,1986-05-02,40000
88262,Sham,Stassinopoulos,Senior Engineer,1986-05-02,40000
411882,Youjian,Akazan,Senior Staff,1986-05-02,40000
493387,Zeydy,Gniady,Engineer,1986-05-02,66726
227868,Ute,Hardjono,Engineer,1986-05-02,45484
49335,Gunilla,Breugel,Staff,1986-05-02,87166
462849,Tadahiro,Pintelas,Staff,1986-05-02,66969
401522,Richard,Stifter,Staff,1986-05-01,94902
77234,Kazuhisa,Krohm,Engineer,1986-05-01,60691
450990,Randi,Ramras,Senior Staff,1986-05-01,74856
200260,Tse,Radivojevic,Senior Engineer,1986-05-01,48903
475663,Mamdouh,Borstler,Engineer,1986-05-01,42884
425489,Toshimi,Nicolson,Engineer,1986-05-01,41329
417915,Danai,Quadeer,Staff,1986-05-01,60652
248012,Shirish,Menhoudj,Engineer,1986-05-01,40000
458571,Siamak,Gargeya,Staff,1986-05-01,54568
232727,Sastry,Jonsson,Engineer,1986-05-01,64543
210288,Oscar,DasSarma,Staff,1986-04-30,76726
39337,Shaowen,Miake,Senior Engineer,1986-04-30,48270
208775,Kiyotoshi,Underwood,Engineer,1986-04-30,40000
215734,Gina,Bahi,Technique Leader,1986-04-30,58963
266053,Mario,Szilard,Senior Engineer,1986-04-29,51062
13186,Kyoichi,Barbanera,Staff,1986-04-29,93138
105674,Lalit,Kropatsch,Engineer,1986-04-29,54441
489893,Yuriy,Niizuma,Engineer,1986-04-29,40000
37862,Barun,Masaki,Staff,1986-04-29,52065
48332,Hailing,Kleiser,Senior Engineer,1986-04-29,52927
269151,Unal,Zaumen,Senior Engineer,1986-04-29,40000
38146,Paddy,Plavsic,Staff,1986-04-29,59776
27403,Mamdouh,Hiroyama,Assistant Engineer,1986-04-29,62351
27843,Bedir,Speek,Engineer,1986-04-29,45565
491917,Quingbo,Coombs,Engineer,1986-04-29,64467
448744,Eishiro,Dichev,Senior Engineer,1986-04-29,40000
201983,Janche,Radhakrishnan,Staff,1986-04-29,54957
444167,Tremaine,Malabarba,Engineer,1986-04-29,52222
277842,Chikako,Benzaken,Engineer,1986-04-29,40000
484398,Qiwen,Borstler,Engineer,1986-04-28,40000
213426,Demin,Lenart,Staff,1986-04-28,82945
269914,Fan,Baer,Engineer,1986-04-28,42629
242795,Tetsurou,Bouloucos,Engineer,1986-04-28,66854
474837,Chenyi,Schaaf,Senior Staff,1986-04-28,40000
237093,Demos,Ranum,Technique Leader,1986-04-28,40000
459890,Angel,Gyorkos,Assistant Engineer,1986-04-28,52589
445911,JoAnne,Gide,Engineer,1986-04-28,51066
470292,Danco,Swiler,Senior Staff,1986-04-28,50582
90914,Danel,Mandell,Engineer,1986-04-28,47610
293223,Yuqun,Poulakidas,Engineer,1986-04-27,62488
60551,Caolyn,Irland,Senior Engineer,1986-04-27,53167
486681,Kousuke,Velasco,Senior Engineer,1986-04-27,40000
253917,Sachin,Gaughan,Engineer,1986-04-27,41199
36986,Fabrizio,Lalonde,Engineer,1986-04-27,60249
475707,Randy,Kaltofen,Engineer,1986-04-27,41645
89537,Gaurav,Tasistro,Technique Leader,1986-04-27,40000
49062,Hailing,Zumaque,Engineer,1986-04-27,42525
71472,Bingning,Irland,Technique Leader,1986-04-26,41419
99422,Kotesh,Navazio,Staff,1986-04-26,67111
282923,Constantine,Zschoche,Engineer,1986-04-26,56143
206921,Takushi,Castellani,Engineer,1986-04-26,68712
427138,Bernd,Vidya,Staff,1986-04-26,67909
16799,Shigeichiro,Bamford,Engineer,1986-04-26,54405
32892,Sudharsan,Pfau,Technique Leader,1986-04-26,56137
296605,Karlis,Tischendorf,Staff,1986-04-26,60594
478509,Luise,Gerlach,Staff,1986-04-26,83823
268513,Alenka,Macedo,Technique Leader,1986-04-26,52262
452666,Danai,Percebois,Staff,1986-04-26,50070
226601,Faiza,Strehl,Engineer,1986-04-26,57186
415554,Goh,Panienski,Staff,1986-04-25,68727
77014,Barry,Redmiles,Technique Leader,1986-04-25,40000
411290,Turgut,Fabrizio,Engineer,1986-04-25,42119
235371,Tzu,Merle,Engineer,1986-04-25,49435
412289,Golgen,Lorcy,Staff,1986-04-25,76562
439572,Christoph,Bakhtari,Staff,1986-04-25,45093
250671,Aloys,Maksimenko,Engineer,1986-04-25,44892
208249,Yuchang,Esposito,Engineer,1986-04-25,48238
47947,DAIDA,Keirsey,Engineer,1986-04-25,55875
470319,Leen,Heping,Staff,1986-04-25,40000
85377,Ishfaq,Vecchio,Assistant Engineer,1986-04-25,50952
499940,Yolla,Auria,Senior Staff,1986-04-25,43417
94828,Anoosh,Dahlbom,Staff,1986-04-25,40000
207092,Hein,Schwabacher,Staff,1986-04-25,40000
244329,Nobuyoshi,Stentiford,Engineer,1986-04-25,82706
469929,Isaac,Cardazo,Staff,1986-04-25,40000
413985,Neelam,Coombs,Senior Staff,1986-04-25,52233
27540,Hein,Yeung,Engineer,1986-04-25,79186
476158,Bodh,Serre,Engineer,1986-04-24,57570
71627,Aria,Ranta,Staff,1986-04-24,44908
287245,Junsik,Angot,Senior Staff,1986-04-24,40000
36859,Lalit,Delgrande,Engineer,1986-04-24,40000
475097,Marek,Koblick,Staff,1986-04-24,71013
85154,Moss,Narahara,Staff,1986-04-24,43248
15075,Radoslaw,Rijsenbrij,Engineer,1986-04-24,40000
77438,Dekang,Engberts,Engineer,1986-04-24,40000
41644,Georg,Marakhovsky,Staff,1986-04-24,73942
462017,Cheong,Cronau,Engineer,1986-04-24,51885
420040,Minghong,Ghelli,Assistant Engineer,1986-04-24,45360
71307,Tadahiro,Bade,Staff,1986-04-24,51158
459273,Genki,Oaver,Engineer,1986-04-24,63918
57040,Arup,Lagarias,Staff,1986-04-24,79308
409918,Yinghua,Raney,Technique Leader,1986-04-23,64321
277566,Jinya,Kumaresan,Staff,1986-04-23,41741
286157,Claude,Rosenbaum,Engineer,1986-04-23,55511
246834,Gladys,Dusink,Staff,1986-04-23,40000
255030,Genevieve,Kadhim,Senior Staff,1986-04-23,40851
481981,Claudi,Spieker,Engineer,1986-04-23,60008
57464,Weidon,Benveniste,Senior Engineer,1986-04-23,66008
232048,Mabhin,Kandlur,Engineer,1986-04-23,47037
47084,Toshimori,Fortenbacher,Staff,1986-04-23,44471
485369,Hyuckchul,Schonegge,Staff,1986-04-23,76410
24029,Heekeun,Maksimenko,Senior Staff,1986-04-23,57431
482091,Garnik,Kuhnemann,Senior Staff,1986-04-23,67974
490770,Xuejia,Schiper,Engineer,1986-04-22,48241
211299,Jaber,Molberg,Engineer,1986-04-22,67035
404970,Mohammad,Hiltgen,Staff,1986-04-22,40000
89887,Zhonghui,Munro,Staff,1986-04-22,65556
413420,Jeong,Lamba,Senior Engineer,1986-04-22,40000
31423,Otilia,Ranta,Engineer,1986-04-22,40000
95474,Guiseppe,Akazan,Senior Staff,1986-04-22,40000
223443,JoAnna,Birke,Engineer,1986-04-22,40000
257264,Zhigen,Michaels,Senior Staff,1986-04-22,42573
446469,Yucai,Krupka,Technique Leader,1986-04-22,40000
288168,Akeno,Juneja,Senior Staff,1986-04-22,40000
79567,Karoline,Willoner,Assistant Engineer,1986-04-22,51546
405963,Hidekazu,Selenyi,Staff,1986-04-21,71451
84419,Hailing,Foote,Senior Engineer,1986-04-21,40000
237892,Pohua,Dechter,Engineer,1986-04-21,52594
455333,Souichi,Anick,Engineer,1986-04-21,46332
496023,Eirik,Borstler,Engineer,1986-04-21,48491
250716,Guoxiang,Denos,Staff,1986-04-21,55978
213955,Gianluca,Shackel,Senior Staff,1986-04-21,86201
66801,Bogdan,Orlowska,Senior Engineer,1986-04-21,43258
59212,Koldo,Jeong,Staff,1986-04-21,56722
433925,Hausi,Varley,Engineer,1986-04-21,56115
76549,Goetz,Narwekar,Senior Staff,1986-04-21,57651
50736,Ulf,Douceur,Technique Leader,1986-04-21,40000
454627,Nathan,Foote,Senior Staff,1986-04-21,51005
460723,Christfried,Pollock,Senior Staff,1986-04-21,96209
441059,Perla,Borstler,Technique Leader,1986-04-21,65573
401214,Xinyu,Stenning,Staff,1986-04-20,40000
11347,Anneli,Jonsson,Engineer,1986-04-20,41524
21165,Mingdong,Pfau,Engineer,1986-04-20,57958
284802,Dinkar,Heystek,Staff,1986-04-20,67361
15511,George,Kowalchuk,Senior Staff,1986-04-20,76880
483931,Sadun,Benveniste,Senior Staff,1986-04-20,40000
44716,Georgy,Haddadi,Engineer,1986-04-20,71224
499012,Chaitali,Wissmann,Senior Engineer,1986-04-20,40000
242907,Bouchung,Eppinger,Engineer,1986-04-20,41911
289110,Hideo,Sudbeck,Staff,1986-04-19,40000
50678,Udaiprakash,Chepyzhov,Staff,1986-04-19,71576
266325,Boriana,Hemaspaandra,Staff,1986-04-19,43327
437394,Krister,Bouloucos,Engineer,1986-04-19,51549
258398,Sangeeta,Lieblein,Senior Staff,1986-04-19,40000
250169,Henk,Baja,Senior Engineer,1986-04-19,41737
239443,Teruyuki,Ouhyoung,Assistant Engineer,1986-04-19,49950
267781,Nathan,Bade,Senior Staff,1986-04-19,63900
498069,Adly,Jahnichen,Staff,1986-04-19,45757
469408,Shridhar,Reeken,Engineer,1986-04-19,40000
65746,Xiaoshan,Chiola,Senior Engineer,1986-04-19,72739
213662,Parke,Rosen,Technique Leader,1986-04-18,48265
57620,Along,Kragelund,Technique Leader,1986-04-18,40000
81649,Xuedong,Krohn,Staff,1986-04-18,62028
211950,Suzette,Conde,Staff,1986-04-18,52745
54131,Rayond,Murrill,Staff,1986-04-18,40000
443419,Kazuyasu,Ernst,Engineer,1986-04-18,50616
106985,Adhemar,Pfau,Engineer,1986-04-18,40000
487651,Itzchak,Cooke,Technique Leader,1986-04-18,40000
104577,Kellyn,Ibel,Staff,1986-04-18,40000
215177,Siamak,Tomescu,Senior Staff,1986-04-18,40000
22596,Slavian,Wegerle,Engineer,1986-04-18,47430
202033,Nishit,Oaver,Engineer,1986-04-18,40000
39868,Adas,Tomescu,Engineer,1986-04-18,42251
462819,Dmitry,Zwicker,Engineer,1986-04-18,40000
62513,Gil,Bojadziev,Engineer,1986-04-18,40000
407970,Sangeeta,Barbanera,Assistant Engineer,1986-04-18,40000
489688,Amalendu,Fadgyas,Senior Staff,1986-04-18,76911
247055,Fan,Peris,Engineer,1986-04-18,52756
109263,Jessie,Erev,Senior Engineer,1986-04-17,48514
288753,Guther,Bondorf,Senior Engineer,1986-04-17,70921
91489,Leucio,Viele,Staff,1986-04-17,40000
51580,Oscar,Syang,Engineer,1986-04-17,40000
435645,Branimir,Hennings,Senior Engineer,1986-04-17,40000
283224,Sanjiv,Berztiss,Engineer,1986-04-17,50760
440549,Dietrich,Eldridge,Engineer,1986-04-17,40000
495895,Yuichiro,Heemskerk,Staff,1986-04-17,46325
499920,Christ,Murtagh,Staff,1986-04-17,73573
493872,Ugo,Tsukuda,Senior Staff,1986-04-17,40000
464859,Hyuncheol,Bonifati,Engineer,1986-04-17,41799
415800,Otilia,Bratsberg,Senior Staff,1986-04-17,65418
22772,Sandeepan,McClurg,Staff,1986-04-17,46367
95000,Mario,Weiland,Technique Leader,1986-04-17,44372
267599,Youjian,Niizuma,Engineer,1986-04-17,40098
427742,Yongdong,Demke,Staff,1986-04-17,74753
83850,Mooi,Bugaenko,Staff,1986-04-17,57218
416543,Bernardo,Kornyak,Staff,1986-04-17,40000
88421,Mariusz,Kusalik,Staff,1986-04-17,61256
468117,Chikako,Bugrara,Technique Leader,1986-04-17,40000
275534,Troy,Oxman,Staff,1986-04-16,48146
479438,Sreenivas,Badache,Senior Engineer,1986-04-16,40000
97726,Guther,Veevers,Staff,1986-04-16,56947
419669,Florina,Monarch,Staff,1986-04-16,67263
102520,Tetsurou,Remmers,Engineer,1986-04-16,40000
299397,Maris,Brickell,Senior Engineer,1986-04-16,59317
83573,Slavian,Thummel,Engineer,1986-04-16,40000
49813,Sigeru,Solares,Engineer,1986-04-16,52480
493368,Siddarth,Orsini,Technique Leader,1986-04-16,51835
280746,Taizo,Molenkamp,Staff,1986-04-16,47895
433408,DeForest,Gerteisen,Engineer,1986-04-16,40797
16272,Shuho,Zeleznik,Assistant Engineer,1986-04-16,40000
449950,Shen,Rissland,Assistant Engineer,1986-04-16,53795
210764,Eberhardt,Fujisaki,Staff,1986-04-15,80622
493012,Satyanarayana,Georgatos,Staff,1986-04-15,74867
88679,Genta,Lichtner,Staff,1986-04-15,59851
16731,Domenico,Versino,Engineer,1986-04-15,48868
81988,Lene,Pews,Staff,1986-04-15,46216
221927,Teunis,Usdin,Senior Engineer,1986-04-15,57856
225230,Berthier,Montresor,Engineer,1986-04-15,62063
473357,Weidon,Auyong,Engineer,1986-04-15,66182
53640,Toshimi,Coorg,Staff,1986-04-15,46441
483386,Marla,Horswill,Engineer,1986-04-14,42981
284156,Nechama,Ananiadou,Engineer,1986-04-14,40000
460307,Tsuneo,Carrera,Staff,1986-04-14,83904
65493,Zeydy,Cummings,Staff,1986-04-14,57217
82555,Fabrizio,Kavraki,Engineer,1986-04-14,50496
30833,Chaoyi,Cichocki,Engineer,1986-04-14,65042
16479,Jixiang,Eiter,Staff,1986-04-14,62446
24915,Morris,Liedekerke,Engineer,1986-04-14,59866
216348,Gro,Ernst,Engineer,1986-04-14,40000
470391,Eishiro,Baezner,Engineer,1986-04-14,49088
480043,Franziska,Chiola,Staff,1986-04-14,47567
446283,Shrikanth,Wursthorn,Engineer,1986-04-14,42636
437985,Reuven,Munke,Staff,1986-04-13,53517
37164,Fuqing,Coney,Assistant Engineer,1986-04-13,46579
68978,Rildo,Dalton,Staff,1986-04-13,40000
252329,Panayotis,Horswill,Engineer,1986-04-13,50089
261087,Teiji,Hegner,Staff,1986-04-13,40000
24559,Armond,Zeleznik,Engineer,1986-04-13,83718
271631,Ravishankar,Litecky,Technique Leader,1986-04-13,70605
282126,Sungwon,Ginesta,Engineer,1986-04-13,40000
423916,Adel,Ecklund,Senior Staff,1986-04-13,40000
495235,Gregory,Rosaz,Staff,1986-04-13,66521
24879,Subhash,Schaap,Technique Leader,1986-04-13,63435
81189,Serge,Broomell,Staff,1986-04-13,67012
408064,Kerryn,Kinley,Staff,1986-04-13,61395
236236,Pranjal,Melichar,Technique Leader,1986-04-13,40000
82187,Stevo,Marakhovsky,Staff,1986-04-13,53744
457770,Ute,Nitsch,Staff,1986-04-13,48077
47038,Nathan,Krohn,Engineer,1986-04-12,48972
83546,Maha,Kawashimo,Engineer,1986-04-12,51339
207489,Collette,Irland,Senior Engineer,1986-04-12,44929
216032,Alain,Senzako,Engineer,1986-04-12,40225
260588,Shuichi,Speel,Engineer,1986-04-12,55406
286057,Bezalel,Stellhorn,Engineer,1986-04-12,40000
457744,Zorica,Benaini,Staff,1986-04-12,40000
201974,Yuchang,Georgakopoulos,Senior Engineer,1986-04-12,63134
420909,Heeju,Plump,Engineer,1986-04-12,40000
457701,Sibyl,Miara,Staff,1986-04-12,65738
299704,Zhilian,Schmittgen,Engineer,1986-04-12,40000
263647,Weidon,Hellwagner,Engineer,1986-04-12,40000
498165,Christoph,Stavenow,Staff,1986-04-12,72104
11817,Niranjan,Markovitch,Staff,1986-04-12,50638
449957,Gen,Marrevee,Staff,1986-04-11,61058
202083,Kwok,Heinisuo,Staff,1986-04-11,40000
102710,Divier,Szmurlo,Engineer,1986-04-11,40000
75236,Supot,Lorin,Engineer,1986-04-11,40000
57544,Gererd,Lammel,Senior Engineer,1986-04-11,47378
37311,Lihong,Eickenmeyer,Staff,1986-04-11,42339
79748,George,Beutelspacher,Engineer,1986-04-11,40000
27953,Katsuyuki,Eiter,Staff,1986-04-11,58600
479297,Masali,Baby,Engineer,1986-04-11,40000
263913,Sampalli,Berstel,Staff,1986-04-11,43960
434507,Baruch,Carrere,Engineer,1986-04-11,67852
463368,Kotesh,Irland,Engineer,1986-04-11,40000
486809,Oldrich,Schmittgen,Staff,1986-04-11,79618
86070,Diederik,Restivo,Senior Engineer,1986-04-11,40000
214892,Shim,Ducloy,Staff,1986-04-11,40000
281548,Yishay,Lichtner,Staff,1986-04-11,79028
92429,Mariusz,Yurov,Engineer,1986-04-11,40000
416326,Arumugam,Zschoche,Staff,1986-04-11,40000
12489,Arnould,Munck,Senior Engineer,1986-04-11,63306
429056,Eirik,Gils,Staff,1986-04-11,64042
260575,Kokou,Ushiama,Engineer,1986-04-11,40000
462706,Caolyn,VanScheik,Staff,1986-04-11,40000
221127,Ziva,Morrin,Engineer,1986-04-11,59951
202971,Fun,Dayana,Senior Staff,1986-04-10,66932
37600,Kerhong,Engelmann,Staff,1986-04-10,71481
293317,Tru,Fargier,Staff,1986-04-10,40000
100013,Gunilla,Bernardinello,Engineer,1986-04-10,81806
235661,Along,Menhardt,Staff,1986-04-10,81857
429105,Lunjin,Denna,Engineer,1986-04-10,40000
71812,Younwoo,Cooman,Senior Staff,1986-04-10,60363
469671,Conal,Garrabrants,Engineer,1986-04-10,49816
212157,Shrikanth,Binkley,Staff,1986-04-10,74197
472512,Mayuri,Edelhoff,Senior Staff,1986-04-10,40000
447021,Shigeu,Denna,Staff,1986-04-10,40000
417042,Basem,Eickenmeyer,Staff,1986-04-10,93661
213778,Licheng,Pintelas,Staff,1986-04-10,40000
432029,Domenick,Georgatos,Engineer,1986-04-10,40000
46042,Youssef,Vrecion,Staff,1986-04-10,54737
209194,Owen,Snedden,Engineer,1986-04-09,40000
411423,Mohua,Passafiume,Staff,1986-04-09,73831
68801,Ymte,Ramsay,Engineer,1986-04-09,40000
254436,Huai,Bottner,Staff,1986-04-09,44144
50002,Dannz,Gecsel,Staff,1986-04-09,83259
490713,Reuven,Strandh,Staff,1986-04-09,68478
400006,Munenori,Nivat,Staff,1986-04-09,40000
210478,Kwangsub,Mitina,Engineer,1986-04-09,71168
469910,Huiqun,Baranowski,Engineer,1986-04-09,41676
101521,Debatosh,Soloway,Engineer,1986-04-08,47326
31697,Malu,Msuda,Engineer,1986-04-08,58839
456542,Odoardo,Hanabata,Engineer,1986-04-08,40000
277495,Etsuo,Couchot,Staff,1986-04-08,53779
405608,Wilmer,Zallocco,Engineer,1986-04-08,53263
75228,Sadok,Bierman,Senior Engineer,1986-04-08,40560
297166,Mayumi,Doering,Senior Engineer,1986-04-08,48282
438269,Percy,Castellani,Engineer,1986-04-08,40000
232888,Ennio,Comellas,Senior Staff,1986-04-08,43882
435063,Troy,Lenart,Engineer,1986-04-08,47483
415770,Shigenori,Murrill,Engineer,1986-04-08,40000
447420,Satoru,Peot,Engineer,1986-04-08,53183
464417,Seongbin,Isaak,Engineer,1986-04-08,46387
218812,Rildo,Seuren,Staff,1986-04-08,40000
468004,Sanjoy,Koblick,Staff,1986-04-08,40000
80722,Yechiam,Bage,Staff,1986-04-08,70299
248486,Karoline,Nishimukai,Staff,1986-04-07,52833
254417,Yurii,Selvestrel,Staff,1986-04-07,72148
281455,Abdelkader,Demir,Senior Engineer,1986-04-07,50554
416394,Sreenivas,Anguita,Staff,1986-04-07,43978
107620,Gift,Katiyar,Engineer,1986-04-07,43390
220641,Taegyun,Ozery,Staff,1986-04-07,41724
269505,Erzsebet,Basawa,Engineer,1986-04-07,51237
487974,Masadi,Smailagic,Engineer,1986-04-07,40000
417123,Shao,Ramsak,Staff,1986-04-07,61632
421554,Fei,Asser,Engineer,1986-04-07,40000
211901,Oscar,Birjandi,Engineer,1986-04-07,41972
236125,Abdulah,Jumpertz,Engineer,1986-04-06,59417
74502,Bedrich,Delaune,Staff,1986-04-06,40000
83478,Goa,Budinsky,Senior Staff,1986-04-06,40000
208456,Stabislas,Herbst,Staff,1986-04-06,40000
